Date.Time..GMT..1000,Temperature_Celsius,Intensity_Lux,Pylon_side,Treatment
09/20/2023 13:15:00,25.44,0,8,Large light
09/20/2023 13:30:00,25.52,0,8,Large light
09/20/2023 13:45:00,25.61,0,8,Large light
09/20/2023 14:00:00,25.69,0,8,Large light
09/20/2023 14:15:00,25.74,0,8,Large light
09/20/2023 14:30:00,25.74,0,8,Large light
09/20/2023 14:45:00,25.78,0,8,Large light
09/20/2023 15:00:00,25.78,0,8,Large light
09/20/2023 15:15:00,25.69,0,8,Large light
09/20/2023 15:30:00,25.69,0,8,Large light
09/20/2023 15:45:00,25.65,0,8,Large light
09/20/2023 16:00:00,25.69,0,8,Large light
09/20/2023 16:15:00,25.65,0,8,Large light
09/20/2023 16:30:00,25.65,0,8,Large light
09/20/2023 16:45:00,25.61,0,8,Large light
09/20/2023 17:00:00,25.57,0,8,Large light
09/20/2023 17:15:00,25.57,0,8,Large light
09/20/2023 17:30:00,25.48,0,8,Large light
09/20/2023 17:45:00,25.39,0,8,Large light
09/20/2023 18:00:00,25.27,0,8,Large light
09/20/2023 18:15:00,25.22,0,8,Large light
09/20/2023 18:30:00,25.14,0,8,Large light
09/20/2023 18:45:00,25.14,0,8,Large light
09/20/2023 19:00:00,25.01,0,8,Large light
09/20/2023 19:15:00,24.97,0,8,Large light
09/20/2023 19:30:00,24.88,0,8,Large light
09/20/2023 19:45:00,24.88,0,8,Large light
09/20/2023 20:00:00,24.79,0,8,Large light
09/20/2023 20:15:00,24.71,0,8,Large light
09/20/2023 20:30:00,24.66,0,8,Large light
09/20/2023 20:45:00,24.54,0,8,Large light
09/20/2023 21:00:00,24.54,0,8,Large light
09/20/2023 21:15:00,24.49,0,8,Large light
09/20/2023 21:30:00,24.45,0,8,Large light
09/20/2023 21:45:00,24.45,0,8,Large light
09/20/2023 22:00:00,24.36,0,8,Large light
09/20/2023 22:15:00,24.32,0,8,Large light
09/20/2023 22:30:00,24.19,0,8,Large light
09/20/2023 22:45:00,24.15,0,8,Large light
09/20/2023 23:00:00,24.11,0,8,Large light
09/20/2023 23:15:00,24.11,0,8,Large light
09/20/2023 23:30:00,23.98,0,8,Large light
09/20/2023 23:45:00,23.98,0,8,Large light
09/21/2023 00:00:00,23.89,0,8,Large light
09/21/2023 00:15:00,23.85,0,8,Large light
09/21/2023 00:30:00,23.81,0,8,Large light
09/21/2023 00:45:00,23.81,0,8,Large light
09/21/2023 01:00:00,23.68,0,8,Large light
09/21/2023 01:15:00,23.59,0,8,Large light
09/21/2023 01:30:00,23.59,0,8,Large light
09/21/2023 01:45:00,23.51,0,8,Large light
09/21/2023 02:00:00,23.46,0,8,Large light
09/21/2023 02:15:00,23.46,0,8,Large light
09/21/2023 02:30:00,23.38,0,8,Large light
09/21/2023 02:45:00,23.34,0,8,Large light
09/21/2023 03:00:00,23.29,0,8,Large light
09/21/2023 03:15:00,23.25,0,8,Large light
09/21/2023 03:30:00,23.25,0,8,Large light
09/21/2023 03:45:00,23.16,0,8,Large light
09/21/2023 04:00:00,23.08,0,8,Large light
09/21/2023 04:15:00,23.08,0,8,Large light
09/21/2023 04:30:00,23.03,0,8,Large light
09/21/2023 04:45:00,22.95,0,8,Large light
09/21/2023 05:00:00,22.95,0,8,Large light
09/21/2023 05:15:00,22.91,0,8,Large light
09/21/2023 05:30:00,22.86,0,8,Large light
09/21/2023 05:45:00,22.78,0,8,Large light
09/21/2023 06:00:00,22.73,0,8,Large light
09/21/2023 06:15:00,22.69,0,8,Large light
09/21/2023 06:30:00,22.65,0,8,Large light
09/21/2023 06:45:00,22.69,0,8,Large light
09/21/2023 07:00:00,22.69,0,8,Large light
09/21/2023 07:15:00,22.73,0,8,Large light
09/21/2023 07:30:00,22.78,0,8,Large light
09/21/2023 07:45:00,22.86,0,8,Large light
09/21/2023 08:00:00,22.91,0,8,Large light
09/21/2023 08:15:00,23.03,0,8,Large light
09/21/2023 08:30:00,23.08,0,8,Large light
09/21/2023 08:45:00,23.21,0,8,Large light
09/21/2023 09:00:00,23.29,0,8,Large light
09/21/2023 09:15:00,23.42,0,8,Large light
09/21/2023 09:30:00,23.55,0,8,Large light
09/21/2023 09:45:00,23.72,0,8,Large light
09/21/2023 10:00:00,23.89,0,8,Large light
09/21/2023 10:15:00,24.02,0,8,Large light
09/21/2023 10:30:00,24.19,0,8,Large light
09/21/2023 10:45:00,24.41,0,8,Large light
09/21/2023 11:00:00,24.54,0,8,Large light
09/21/2023 11:15:00,24.66,0,8,Large light
09/21/2023 11:30:00,24.79,0,8,Large light
09/21/2023 11:45:00,24.88,0,8,Large light
09/21/2023 12:00:00,25.01,0,8,Large light
09/21/2023 12:15:00,25.09,0,8,Large light
09/21/2023 12:30:00,25.22,0,8,Large light
09/21/2023 12:45:00,25.31,0,8,Large light
09/21/2023 13:00:00,25.35,0,8,Large light
09/21/2023 13:15:00,25.48,0,8,Large light
09/21/2023 13:30:00,25.57,0,8,Large light
09/21/2023 13:45:00,25.65,0,8,Large light
09/21/2023 14:00:00,25.74,0,8,Large light
09/21/2023 14:15:00,25.87,0,8,Large light
09/21/2023 14:30:00,25.91,0,8,Large light
09/21/2023 14:45:00,25.95,0,8,Large light
09/21/2023 15:00:00,25.99,0,8,Large light
09/21/2023 15:15:00,26.04,0,8,Large light
09/21/2023 15:30:00,26.12,0,8,Large light
09/21/2023 15:45:00,26.17,0,8,Large light
09/21/2023 16:00:00,26.25,0,8,Large light
09/21/2023 16:15:00,26.3,0,8,Large light
09/21/2023 16:30:00,26.42,0,8,Large light
09/21/2023 16:45:00,26.47,0,8,Large light
09/21/2023 17:00:00,26.51,0,8,Large light
09/21/2023 17:15:00,26.47,0,8,Large light
09/21/2023 17:30:00,26.42,0,8,Large light
09/21/2023 17:45:00,26.3,0,8,Large light
09/21/2023 18:00:00,26.17,0,8,Large light
09/21/2023 18:15:00,26.04,0,8,Large light
09/21/2023 18:30:00,25.95,0,8,Large light
09/21/2023 18:45:00,25.87,0,8,Large light
09/21/2023 19:00:00,25.69,0,8,Large light
09/21/2023 19:15:00,25.57,0,8,Large light
09/21/2023 19:30:00,25.48,0,8,Large light
09/21/2023 19:45:00,25.39,0,8,Large light
09/21/2023 20:00:00,25.31,0,8,Large light
09/21/2023 20:15:00,25.22,0,8,Large light
09/21/2023 20:30:00,25.09,0,8,Large light
09/21/2023 20:45:00,24.92,0,8,Large light
09/21/2023 21:00:00,24.79,0,8,Large light
09/21/2023 21:15:00,24.66,0,8,Large light
09/21/2023 21:30:00,24.54,0,8,Large light
09/21/2023 21:45:00,24.41,0,8,Large light
09/21/2023 22:00:00,24.28,0,8,Large light
09/21/2023 22:15:00,24.15,0,8,Large light
09/21/2023 22:30:00,24.11,0,8,Large light
09/21/2023 22:45:00,24.06,0,8,Large light
09/21/2023 23:00:00,24.02,0,8,Large light
09/21/2023 23:15:00,23.94,0,8,Large light
09/21/2023 23:30:00,23.94,0,8,Large light
09/21/2023 23:45:00,23.89,0,8,Large light
09/22/2023 00:00:00,23.72,0,8,Large light
09/22/2023 00:15:00,23.68,0,8,Large light
09/22/2023 00:30:00,23.64,0,8,Large light
09/22/2023 00:45:00,23.64,0,8,Large light
09/22/2023 01:00:00,23.59,0,8,Large light
09/22/2023 01:15:00,23.51,0,8,Large light
09/22/2023 01:30:00,23.42,0,8,Large light
09/22/2023 01:45:00,23.29,0,8,Large light
09/22/2023 02:00:00,23.29,0,8,Large light
09/22/2023 02:15:00,23.25,0,8,Large light
09/22/2023 02:30:00,23.25,0,8,Large light
09/22/2023 02:45:00,23.12,0,8,Large light
09/22/2023 03:00:00,22.99,0,8,Large light
09/22/2023 03:15:00,22.86,0,8,Large light
09/22/2023 03:30:00,22.86,0,8,Large light
09/22/2023 03:45:00,22.78,0,8,Large light
09/22/2023 04:00:00,22.78,0,8,Large light
09/22/2023 04:15:00,22.73,0,8,Large light
09/22/2023 04:30:00,22.69,0,8,Large light
09/22/2023 04:45:00,22.61,0,8,Large light
09/22/2023 05:00:00,22.61,0,8,Large light
09/22/2023 05:15:00,22.52,0,8,Large light
09/22/2023 05:30:00,22.52,0,8,Large light
09/22/2023 05:45:00,22.48,0,8,Large light
09/22/2023 06:00:00,22.39,0,8,Large light
09/22/2023 06:15:00,22.39,0,8,Large light
09/22/2023 06:30:00,22.35,0,8,Large light
09/22/2023 06:45:00,22.31,0,8,Large light
09/22/2023 07:00:00,22.31,0,8,Large light
09/22/2023 07:15:00,22.31,0,8,Large light
09/22/2023 07:30:00,22.35,0,8,Large light
09/22/2023 07:45:00,22.43,0,8,Large light
09/22/2023 08:00:00,22.48,0,8,Large light
09/22/2023 08:15:00,22.56,0,8,Large light
09/22/2023 08:30:00,22.69,0,8,Large light
09/22/2023 08:45:00,22.86,0,8,Large light
09/22/2023 09:00:00,23.03,0,8,Large light
09/22/2023 09:15:00,23.12,0,8,Large light
09/22/2023 09:30:00,23.34,0,8,Large light
09/22/2023 09:45:00,23.42,0,8,Large light
09/22/2023 10:00:00,23.59,0,8,Large light
09/22/2023 10:15:00,23.76,0,8,Large light
09/22/2023 10:30:00,23.94,0,8,Large light
09/22/2023 10:45:00,24.15,0,8,Large light
09/22/2023 11:00:00,24.41,0,8,Large light
09/22/2023 11:15:00,24.49,0,8,Large light
09/22/2023 11:30:00,24.71,0,8,Large light
09/22/2023 11:45:00,24.88,0,8,Large light
09/22/2023 12:00:00,25.09,0,8,Large light
09/22/2023 12:15:00,25.18,0,8,Large light
09/22/2023 12:30:00,25.35,0,8,Large light
09/22/2023 12:45:00,25.39,0,8,Large light
09/22/2023 13:00:00,25.52,0,8,Large light
09/22/2023 13:15:00,25.65,0,8,Large light
09/22/2023 13:30:00,25.78,0,8,Large light
09/22/2023 13:45:00,25.82,0,8,Large light
09/22/2023 14:00:00,25.87,0,8,Large light
09/22/2023 14:15:00,25.87,0,8,Large light
09/22/2023 14:30:00,25.95,0,8,Large light
09/22/2023 14:45:00,25.99,0,8,Large light
09/22/2023 15:00:00,26.04,0,8,Large light
09/22/2023 15:15:00,26.04,0,8,Large light
09/22/2023 15:30:00,26.04,0,8,Large light
09/22/2023 15:45:00,25.99,0,8,Large light
09/22/2023 16:00:00,25.95,0,8,Large light
09/22/2023 16:15:00,25.91,0,8,Large light
09/22/2023 16:30:00,25.87,0,8,Large light
09/22/2023 16:45:00,25.87,0,8,Large light
09/22/2023 17:00:00,25.78,0,8,Large light
09/22/2023 17:15:00,25.74,0,8,Large light
09/22/2023 17:30:00,25.65,0,8,Large light
09/22/2023 17:45:00,25.57,0,8,Large light
09/22/2023 18:00:00,25.48,0,8,Large light
09/22/2023 18:15:00,25.44,0,8,Large light
09/22/2023 18:30:00,25.35,0,8,Large light
09/22/2023 18:45:00,25.31,0,8,Large light
09/22/2023 19:00:00,25.18,0,8,Large light
09/22/2023 19:15:00,25.18,0,8,Large light
09/22/2023 19:30:00,25.09,0,8,Large light
09/22/2023 19:45:00,25.01,0,8,Large light
09/22/2023 20:00:00,25.01,0,8,Large light
09/22/2023 20:15:00,24.92,0,8,Large light
09/22/2023 20:30:00,24.84,0,8,Large light
09/22/2023 20:45:00,24.84,0,8,Large light
09/22/2023 21:00:00,24.75,0,8,Large light
09/22/2023 21:15:00,24.71,0,8,Large light
09/22/2023 21:30:00,24.66,0,8,Large light
09/22/2023 21:45:00,24.66,0,8,Large light
09/22/2023 22:00:00,24.66,0,8,Large light
09/22/2023 22:15:00,24.62,0,8,Large light
09/22/2023 22:30:00,24.58,0,8,Large light
09/22/2023 22:45:00,24.54,0,8,Large light
09/22/2023 23:00:00,24.54,0,8,Large light
09/22/2023 23:15:00,24.49,0,8,Large light
09/22/2023 23:30:00,24.54,0,8,Large light
09/22/2023 23:45:00,24.54,0,8,Large light
09/23/2023 00:00:00,24.49,0,8,Large light
09/23/2023 00:15:00,24.41,0,8,Large light
09/23/2023 00:30:00,24.45,0,8,Large light
09/23/2023 00:45:00,24.45,0,8,Large light
09/23/2023 01:00:00,24.36,0,8,Large light
09/23/2023 01:15:00,24.36,0,8,Large light
09/23/2023 01:30:00,24.36,0,8,Large light
09/23/2023 01:45:00,24.32,0,8,Large light
09/23/2023 02:00:00,24.32,0,8,Large light
09/23/2023 02:15:00,24.28,0,8,Large light
09/23/2023 02:30:00,24.19,0,8,Large light
09/23/2023 02:45:00,24.11,0,8,Large light
09/23/2023 03:00:00,24.06,0,8,Large light
09/23/2023 03:15:00,24.02,0,8,Large light
09/23/2023 03:30:00,23.89,0,8,Large light
09/23/2023 03:45:00,23.85,0,8,Large light
09/23/2023 04:00:00,23.81,0,8,Large light
09/23/2023 04:15:00,23.72,0,8,Large light
09/23/2023 04:30:00,23.59,0,8,Large light
09/23/2023 04:45:00,23.55,0,8,Large light
09/23/2023 05:00:00,23.51,0,8,Large light
09/23/2023 05:15:00,23.46,0,8,Large light
09/23/2023 05:30:00,23.38,0,8,Large light
09/23/2023 05:45:00,23.38,0,8,Large light
09/23/2023 06:00:00,23.34,0,8,Large light
09/23/2023 06:15:00,23.34,0,8,Large light
09/23/2023 06:30:00,23.34,0,8,Large light
09/23/2023 06:45:00,23.25,0,8,Large light
09/23/2023 07:00:00,23.25,0,8,Large light
09/23/2023 07:15:00,23.29,0,8,Large light
09/23/2023 07:30:00,23.34,0,8,Large light
09/23/2023 07:45:00,23.38,0,8,Large light
09/23/2023 08:00:00,23.46,0,8,Large light
09/23/2023 08:15:00,23.55,0,8,Large light
09/23/2023 08:30:00,23.68,0,8,Large light
09/23/2023 08:45:00,23.81,0,8,Large light
09/23/2023 09:00:00,23.94,0,8,Large light
09/23/2023 09:15:00,24.06,0,8,Large light
09/23/2023 09:30:00,24.24,0,8,Large light
09/23/2023 09:45:00,24.41,0,8,Large light
09/23/2023 10:00:00,24.58,0,8,Large light
09/23/2023 10:15:00,24.71,0,8,Large light
09/23/2023 10:30:00,24.88,0,8,Large light
09/23/2023 10:45:00,25.01,0,8,Large light
09/23/2023 11:00:00,25.18,0,8,Large light
09/23/2023 11:15:00,25.35,0,8,Large light
09/23/2023 11:30:00,25.48,0,8,Large light
09/23/2023 11:45:00,25.57,0,8,Large light
09/23/2023 12:00:00,25.69,0,8,Large light
09/23/2023 12:15:00,25.78,0,8,Large light
09/23/2023 12:30:00,25.87,0,8,Large light
09/23/2023 12:45:00,25.91,0,8,Large light
09/23/2023 13:00:00,26.04,0,8,Large light
09/23/2023 13:15:00,26.04,0,8,Large light
09/23/2023 13:30:00,26.17,0,8,Large light
09/23/2023 13:45:00,26.17,0,8,Large light
09/23/2023 14:00:00,26.21,0,8,Large light
09/23/2023 14:15:00,26.21,0,8,Large light
09/23/2023 14:30:00,26.3,0,8,Large light
09/23/2023 14:45:00,26.3,0,8,Large light
09/23/2023 15:00:00,26.3,0,8,Large light
09/23/2023 15:15:00,26.3,0,8,Large light
09/23/2023 15:30:00,26.34,0,8,Large light
09/23/2023 15:45:00,26.25,0,8,Large light
09/23/2023 16:00:00,26.17,0,8,Large light
09/23/2023 16:15:00,26.21,0,8,Large light
09/23/2023 16:30:00,26.21,0,8,Large light
09/23/2023 16:45:00,26.08,0,8,Large light
09/23/2023 17:00:00,26.04,0,8,Large light
09/23/2023 17:15:00,25.91,0,8,Large light
09/23/2023 17:30:00,25.78,0,8,Large light
09/23/2023 17:45:00,25.69,0,8,Large light
09/23/2023 18:00:00,25.57,0,8,Large light
09/23/2023 18:15:00,25.44,0,8,Large light
09/23/2023 18:30:00,25.39,0,8,Large light
09/23/2023 18:45:00,25.22,0,8,Large light
09/23/2023 19:00:00,25.14,0,8,Large light
09/23/2023 19:15:00,25.01,0,8,Large light
09/23/2023 19:30:00,24.92,0,8,Large light
09/23/2023 19:45:00,24.84,0,8,Large light
09/23/2023 20:00:00,24.79,0,8,Large light
09/23/2023 20:15:00,24.71,0,8,Large light
09/23/2023 20:30:00,24.58,0,8,Large light
09/23/2023 20:45:00,24.49,0,8,Large light
09/23/2023 21:00:00,24.45,0,8,Large light
09/23/2023 21:15:00,24.36,0,8,Large light
09/23/2023 21:30:00,24.28,0,8,Large light
09/23/2023 21:45:00,24.15,0,8,Large light
09/23/2023 22:00:00,24.11,0,8,Large light
09/23/2023 22:15:00,24.02,0,8,Large light
09/23/2023 22:30:00,23.94,0,8,Large light
09/23/2023 22:45:00,23.94,0,8,Large light
09/23/2023 23:00:00,23.85,0,8,Large light
09/23/2023 23:15:00,23.81,0,8,Large light
09/23/2023 23:30:00,23.76,0,8,Large light
09/23/2023 23:45:00,23.76,0,8,Large light
09/24/2023 00:00:00,23.68,0,8,Large light
09/24/2023 00:15:00,23.64,0,8,Large light
09/24/2023 00:30:00,23.55,0,8,Large light
09/24/2023 00:45:00,23.51,0,8,Large light
09/24/2023 01:00:00,23.46,0,8,Large light
09/24/2023 01:15:00,23.46,0,8,Large light
09/24/2023 01:30:00,23.38,0,8,Large light
09/24/2023 01:45:00,23.34,0,8,Large light
09/24/2023 02:00:00,23.34,0,8,Large light
09/24/2023 02:15:00,23.29,0,8,Large light
09/24/2023 02:30:00,23.25,0,8,Large light
09/24/2023 02:45:00,23.21,0,8,Large light
09/24/2023 03:00:00,23.12,0,8,Large light
09/24/2023 03:15:00,23.08,0,8,Large light
09/24/2023 03:30:00,22.99,0,8,Large light
09/24/2023 03:45:00,22.99,0,8,Large light
09/24/2023 04:00:00,22.95,0,8,Large light
09/24/2023 04:15:00,22.78,0,8,Large light
09/24/2023 04:30:00,22.73,0,8,Large light
09/24/2023 04:45:00,22.61,0,8,Large light
09/24/2023 05:00:00,22.56,0,8,Large light
09/24/2023 05:15:00,22.39,0,8,Large light
09/24/2023 05:30:00,22.31,0,8,Large light
09/24/2023 05:45:00,22.22,0,8,Large light
09/24/2023 06:00:00,22.18,0,8,Large light
09/24/2023 06:15:00,22.09,0,8,Large light
09/24/2023 06:30:00,21.96,0,8,Large light
09/24/2023 06:45:00,21.92,0,8,Large light
09/24/2023 07:00:00,21.83,0,8,Large light
09/24/2023 07:15:00,21.79,0,8,Large light
09/24/2023 07:30:00,21.83,0,8,Large light
09/24/2023 07:45:00,21.92,0,8,Large light
09/24/2023 08:00:00,22.01,0,8,Large light
09/24/2023 08:15:00,22.18,0,8,Large light
09/24/2023 08:30:00,22.31,0,8,Large light
09/24/2023 08:45:00,22.43,0,8,Large light
09/24/2023 09:00:00,22.69,0,8,Large light
09/24/2023 09:15:00,22.86,0,8,Large light
09/24/2023 09:30:00,23.08,0,8,Large light
09/24/2023 09:45:00,23.25,0,8,Large light
09/24/2023 10:00:00,23.46,0,8,Large light
09/24/2023 10:15:00,23.59,0,8,Large light
09/24/2023 10:30:00,23.76,0,8,Large light
09/24/2023 10:45:00,23.94,0,8,Large light
09/24/2023 11:00:00,24.15,0,8,Large light
09/24/2023 11:15:00,24.28,0,8,Large light
09/24/2023 11:30:00,24.41,0,8,Large light
09/24/2023 11:45:00,24.58,0,8,Large light
09/24/2023 12:00:00,24.71,0,8,Large light
09/24/2023 12:15:00,24.88,0,8,Large light
09/24/2023 12:30:00,24.92,0,8,Large light
09/24/2023 12:45:00,25.01,0,8,Large light
09/24/2023 13:00:00,25.14,0,8,Large light
09/24/2023 13:15:00,25.22,0,8,Large light
09/24/2023 13:30:00,25.31,0,8,Large light
09/24/2023 13:45:00,25.35,0,8,Large light
09/24/2023 14:00:00,25.39,0,8,Large light
09/24/2023 14:15:00,25.52,0,8,Large light
09/24/2023 14:30:00,25.44,0,8,Large light
09/24/2023 14:45:00,25.52,0,8,Large light
09/24/2023 15:00:00,25.57,0,8,Large light
09/24/2023 15:15:00,25.57,0,8,Large light
09/24/2023 15:30:00,25.57,0,8,Large light
09/24/2023 15:45:00,25.57,0,8,Large light
09/24/2023 16:00:00,25.52,0,8,Large light
09/24/2023 16:15:00,25.48,0,8,Large light
09/24/2023 16:30:00,25.39,0,8,Large light
09/24/2023 16:45:00,25.35,0,8,Large light
09/24/2023 17:00:00,25.31,0,8,Large light
09/24/2023 17:15:00,25.22,0,8,Large light
09/24/2023 17:30:00,25.18,0,8,Large light
09/24/2023 17:45:00,25.09,0,8,Large light
09/24/2023 18:00:00,25.01,0,8,Large light
09/24/2023 18:15:00,24.88,0,8,Large light
09/24/2023 18:30:00,24.79,0,8,Large light
09/24/2023 18:45:00,24.75,0,8,Large light
09/24/2023 19:00:00,24.62,0,8,Large light
09/24/2023 19:15:00,24.54,0,8,Large light
09/24/2023 19:30:00,24.45,0,8,Large light
09/24/2023 19:45:00,24.41,0,8,Large light
09/24/2023 20:00:00,24.36,0,8,Large light
09/24/2023 20:15:00,24.28,0,8,Large light
09/24/2023 20:30:00,24.24,0,8,Large light
09/24/2023 20:45:00,24.15,0,8,Large light
09/24/2023 21:00:00,24.15,0,8,Large light
09/24/2023 21:15:00,24.06,0,8,Large light
09/24/2023 21:30:00,24.02,0,8,Large light
09/24/2023 21:45:00,23.94,0,8,Large light
09/24/2023 22:00:00,23.89,0,8,Large light
09/24/2023 22:15:00,23.81,0,8,Large light
09/24/2023 22:30:00,23.72,0,8,Large light
09/24/2023 22:45:00,23.64,0,8,Large light
09/24/2023 23:00:00,23.64,0,8,Large light
09/24/2023 23:15:00,23.55,0,8,Large light
09/24/2023 23:30:00,23.51,0,8,Large light
09/24/2023 23:45:00,23.42,0,8,Large light
09/25/2023 00:00:00,23.29,0,8,Large light
09/25/2023 00:15:00,23.25,0,8,Large light
09/25/2023 00:30:00,23.21,0,8,Large light
09/25/2023 00:45:00,23.16,0,8,Large light
09/25/2023 01:00:00,23.12,0,8,Large light
09/25/2023 01:15:00,23.03,0,8,Large light
09/25/2023 01:30:00,22.95,0,8,Large light
09/25/2023 01:45:00,22.91,0,8,Large light
09/25/2023 02:00:00,22.91,0,8,Large light
09/25/2023 02:15:00,22.86,0,8,Large light
09/25/2023 02:30:00,22.78,0,8,Large light
09/25/2023 02:45:00,22.73,0,8,Large light
09/25/2023 03:00:00,22.65,0,8,Large light
09/25/2023 03:15:00,22.65,0,8,Large light
09/25/2023 03:30:00,22.61,0,8,Large light
09/25/2023 03:45:00,22.52,0,8,Large light
09/25/2023 04:00:00,22.43,0,8,Large light
09/25/2023 04:15:00,22.39,0,8,Large light
09/25/2023 04:30:00,22.26,0,8,Large light
09/25/2023 04:45:00,22.18,0,8,Large light
09/25/2023 05:00:00,22.05,0,8,Large light
09/25/2023 05:15:00,21.96,0,8,Large light
09/25/2023 05:30:00,21.92,0,8,Large light
09/25/2023 05:45:00,21.83,0,8,Large light
09/25/2023 06:00:00,21.88,0,8,Large light
09/25/2023 06:15:00,21.75,0,8,Large light
09/25/2023 06:30:00,21.62,0,8,Large light
09/25/2023 06:45:00,21.49,0,8,Large light
09/25/2023 07:00:00,21.4,0,8,Large light
09/25/2023 07:15:00,21.4,0,8,Large light
09/25/2023 07:30:00,21.45,0,8,Large light
09/25/2023 07:45:00,21.53,0,8,Large light
09/25/2023 08:00:00,21.83,0,8,Large light
09/25/2023 08:15:00,21.79,0,8,Large light
09/25/2023 08:30:00,21.88,0,8,Large light
09/25/2023 08:45:00,22.13,0,8,Large light
09/25/2023 09:00:00,22.43,0,8,Large light
09/25/2023 09:15:00,22.73,0,8,Large light
09/25/2023 09:30:00,22.91,0,8,Large light
09/25/2023 09:45:00,23.16,0,8,Large light
09/25/2023 10:00:00,23.42,0,8,Large light
09/25/2023 10:15:00,23.64,0,8,Large light
09/25/2023 10:30:00,23.98,0,8,Large light
09/25/2023 10:45:00,24.19,0,8,Large light
09/25/2023 11:00:00,24.49,0,8,Large light
09/25/2023 11:15:00,24.88,0,8,Large light
09/25/2023 11:30:00,25.14,0,8,Large light
09/25/2023 11:45:00,25.39,0,8,Large light
09/25/2023 12:00:00,25.57,0,8,Large light
09/25/2023 12:15:00,25.74,0,8,Large light
09/25/2023 12:30:00,26.17,0,8,Large light
09/25/2023 12:45:00,26.98,0,8,Large light
09/25/2023 13:00:00,28.78,0,8,Large light
09/25/2023 13:15:00,32,0,8,Large light
09/25/2023 13:30:00,35.3,0,8,Large light
09/25/2023 13:45:00,37.79,0,8,Large light
09/25/2023 14:00:00,39.29,0,8,Large light
09/25/2023 14:15:00,39.42,0,8,Large light
09/25/2023 14:30:00,38.22,0,8,Large light
09/25/2023 14:45:00,36.21,0,8,Large light
09/25/2023 15:00:00,34.4,0,8,Large light
09/25/2023 15:15:00,33.29,0,8,Large light
